Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
229E	miR-513b-5p	16550	16555	16550	16555	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-513b-5p	20133	20139	20133	20139	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-513b-5p	20778	20783	20778	20783	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-513b-5p	2127	2134	2127	2134	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	24037	24043	24037	24043	7mer-1a	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-513b-5p	24691	24697	24691	24697	7mer-1a	x	0	80	4b	4b	4b protein	4b protein
229E	miR-513b-5p	2682	2687	2682	2687	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	3085	3091	3085	3091	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	6679	6684	6679	6684	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	6748	6754	6748	6754	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	6901	6906	6901	6906	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	7429	7434	7429	7434	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-513b-5p	8603	8609	8603	8609	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	12094	12100	12094	12100	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	12205	12210	12205	12210	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	15997	16004	15997	16004	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	16095	16101	16095	16101	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	19172	19179	19172	19179	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	20522	20528	20522	20528	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	21091	21096	21091	21096	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	21511	21516	21511	21516	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	21688	21694	21688	21694	7mer-1a	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	3100	3105	3100	3105	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	489	495	489	495	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	663	670	663	670	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	8295	8301	8295	8301	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	12094	12100	12094	12100	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	12205	12210	12205	12210	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	15997	16004	15997	16004	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	16095	16101	16095	16101	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	19172	19179	19172	19179	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	20522	20528	20522	20528	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4776-3p	21091	21096	21091	21096	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	21511	21516	21511	21516	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	21688	21694	21688	21694	7mer-1a	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4776-3p	3100	3105	3100	3105	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	489	495	489	495	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	663	670	663	670	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4776-3p	8295	8301	8295	8301	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4691-5p	4225	4231	4225	4231	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4691-5p	585	592	585	592	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	10379	10385	10379	10385	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	11661	11667	11661	11667	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	11774	11779	11774	11779	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	15968	15973	15968	15973	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	16543	16549	16543	16549	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	1782	1787	1782	1787	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	19631	19636	19631	19636	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	2211	2217	2211	2217	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	22757	22763	22757	22763	7mer-m8	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4528	23555	23560	23555	23560	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4528	2597	2603	2597	2603	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	2751	2757	2751	2757	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4019	4025	4019	4025	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4428	4434	4428	4434	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4947	4952	4947	4952	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	515	521	515	521	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	6164	6169	6164	6169	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	7161	7166	7161	7166	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9135	9141	9135	9141	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9872	9879	9872	9879	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9993	9998	9993	9998	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	10379	10385	10379	10385	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	11661	11667	11661	11667	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	11774	11779	11774	11779	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	15968	15973	15968	15973	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	16543	16549	16543	16549	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	1782	1787	1782	1787	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	19631	19636	19631	19636	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4528	2211	2217	2211	2217	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	22757	22763	22757	22763	7mer-m8	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4528	23555	23560	23555	23560	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4528	2597	2603	2597	2603	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	2751	2757	2751	2757	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4019	4025	4019	4025	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4428	4434	4428	4434	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	4947	4952	4947	4952	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	515	521	515	521	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	6164	6169	6164	6169	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	7161	7166	7161	7166	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9135	9141	9135	9141	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9872	9879	9872	9879	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4528	9993	9998	9993	9998	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-429	21851	21856	21851	21856	6mer	x	0	80	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1206	10987	10994	10987	10994	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	15206	15212	15206	15212	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	17219	17225	17219	17225	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	20204	20209	20204	20209	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	4388	4394	4388	4394	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	4431	4437	4431	4437	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	6684	6689	6684	6689	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	10987	10994	10987	10994	8mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	15206	15212	15206	15212	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	17219	17225	17219	17225	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	20204	20209	20204	20209	6mer	x	0	80	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1206	4388	4394	4388	4394	7mer-m8	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	4431	4437	4431	4437	7mer-1a	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1206	6684	6689	6684	6689	6mer	x	0	80	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-5685	10157	10164	10157	10164	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-5685	17623	17629	17623	17629	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-5685	17756	17762	17756	17762	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-5685	20629	20636	20629	20636	8mer-1a	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-5685	25701	25708	25701	25708	8mer-1a	x	0	79	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-5685	6420	6426	6420	6426	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4690-3p	10157	10164	10157	10164	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4690-3p	17623	17629	17623	17629	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4690-3p	17756	17762	17756	17762	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4690-3p	20629	20636	20629	20636	8mer-1a	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4690-3p	25701	25708	25701	25708	8mer-1a	x	0	79	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-4690-3p	6420	6426	6420	6426	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4478	12165	12171	12165	12171	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4478	14540	14546	14540	14546	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4478	16247	16253	16247	16253	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4478	20791	20797	20791	20797	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4478	2238	2245	2238	2245	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4478	24639	24645	24639	24645	7mer-m8	x	0	79	4b	4b	4b protein	4b protein
229E	miR-4478	26439	26445	26439	26445	7mer-1a	x	0	79	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-4307	10265	10271	10265	10271	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	15145	15150	15145	15150	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	17680	17685	17680	17685	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	17746	17751	17746	17751	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18142	18148	18142	18148	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18757	18763	18757	18763	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18774	18780	18774	18780	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	20972	20978	20972	20978	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4307	21461	21467	21461	21467	7mer-1a	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4307	2654	2661	2654	2661	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	26854	26859	26854	26859	6mer	x	0	79	N		nucleocapsid protein	
229E	miR-4307	3113	3118	3113	3118	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	3374	3379	3374	3379	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	4385	4390	4385	4390	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	4934	4939	4934	4939	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	5936	5941	5936	5941	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	6878	6884	6878	6884	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	7059	7064	7059	7064	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	10265	10271	10265	10271	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	15145	15150	15145	15150	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	17680	17685	17680	17685	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	17746	17751	17746	17751	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18142	18148	18142	18148	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18757	18763	18757	18763	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	18774	18780	18774	18780	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4307	20972	20978	20972	20978	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4307	21461	21467	21461	21467	7mer-1a	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4307	2654	2661	2654	2661	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	26854	26859	26854	26859	6mer	x	0	79	N		nucleocapsid protein	
229E	miR-4307	3113	3118	3113	3118	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	3374	3379	3374	3379	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	4385	4390	4385	4390	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	4934	4939	4934	4939	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	5936	5941	5936	5941	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	6878	6884	6878	6884	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4307	7059	7064	7059	7064	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	10835	10840	10835	10840	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	11951	11957	11951	11957	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	15478	15483	15478	15483	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4272	1667	1672	1667	1672	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	19075	19080	19075	19080	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4272	22427	22433	22427	22433	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	23234	23239	23234	23239	6mer	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	23762	23767	23762	23767	6mer	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	4972	4979	4972	4979	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	5633	5639	5633	5639	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	822	828	822	828	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	8393	8399	8393	8399	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9265	9271	9265	9271	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9761	9767	9761	9767	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9821	9826	9821	9826	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9989	9995	9989	9995	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	10835	10840	10835	10840	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	11951	11957	11951	11957	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	15478	15483	15478	15483	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4272	1667	1672	1667	1672	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	19075	19080	19075	19080	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-4272	22427	22433	22427	22433	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	23234	23239	23234	23239	6mer	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	23762	23767	23762	23767	6mer	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-4272	4972	4979	4972	4979	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	5633	5639	5633	5639	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	822	828	822	828	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	8393	8399	8393	8399	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9265	9271	9265	9271	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9761	9767	9761	9767	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9821	9826	9821	9826	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4272	9989	9995	9989	9995	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	1230	1235	1230	1235	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	15060	15066	15060	15066	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	19024	19030	19024	19030	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	20045	20051	20045	20051	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	26986	26993	26986	26993	8mer-1a	x	0	79				
229E	miR-3919	5947	5953	5947	5953	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	649	654	649	654	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	8528	8534	8528	8534	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	1230	1235	1230	1235	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	15060	15066	15060	15066	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	19024	19030	19024	19030	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	20045	20051	20045	20051	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3919	26986	26993	26986	26993	8mer-1a	x	0	79				
229E	miR-3919	5947	5953	5947	5953	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	649	654	649	654	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3919	8528	8534	8528	8534	7mer-m8	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	10945	10950	10945	10950	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	11683	11689	11683	11689	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	1201	1206	1201	1206	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	12031	12036	12031	12036	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	13110	13115	13110	13115	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	14109	14115	14109	14115	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	15162	15167	15162	15167	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	19409	19415	19409	19415	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	19473	19478	19473	19478	6mer	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	19913	19920	19913	19920	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3658	21969	21975	21969	21975	7mer-m8	x	0	79	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3658	26252	26258	26252	26258	7mer-1a	x	0	79	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3658	26743	26749	26743	26749	7mer-m8	x	0	79	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3658	5230	5235	5230	5235	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	6211	6217	6211	6217	7mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	6243	6250	6243	6250	8mer-1a	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3658	7333	7338	7333	7338	6mer	x	0	79	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
