Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
NL63	miR-3613-3p	18632	18637	18632	18637	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	20133	20138	20133	20138	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	21177	21182	21177	21182	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-3613-3p	21704	21709	21704	21709	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-3613-3p	2187	2192	2187	2192	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	2324	2330	2324	2330	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	23792	23797	23792	23797	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-3613-3p	24388	24393	24388	24393	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-3613-3p	2472	2477	2472	2477	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	24807	24812	24807	24812	6mer	x	0	78	P3	P3	protein 3	protein 3
NL63	miR-3613-3p	25146	25151	25146	25151	6mer	x	0	78	P3	P3	protein 3	protein 3
NL63	miR-3613-3p	25632	25638	25632	25638	7mer-1a	x	0	78	M	M	Membrane protein	Membrane protein
NL63	miR-3613-3p	25670	25676	25670	25676	7mer-m8	x	0	78	M	M	Membrane protein	Membrane protein
NL63	miR-3613-3p	25765	25770	25765	25770	6mer	x	0	78	M	M	Membrane protein	Membrane protein
NL63	miR-3613-3p	27536	27542	27536	27542	7mer-1a	x	0	78				
NL63	miR-3613-3p	2850	2855	2850	2855	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	2879	2885	2879	2885	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	4422	4427	4422	4427	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	4491	4496	4491	4496	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	4794	4799	4794	4799	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	5232	5237	5232	5237	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	5638	5643	5638	5643	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	597	602	597	602	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	624	629	624	629	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	6480	6485	6480	6485	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	6991	6996	6991	6996	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	7854	7860	7854	7860	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	8487	8492	8487	8492	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	8507	8512	8507	8512	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	8541	8546	8541	8546	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	9474	9479	9474	9479	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-3613-3p	9722	9727	9722	9727	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	10271	10276	10271	10276	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	11786	11792	11786	11792	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	17581	17587	17581	17587	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	18568	18574	18568	18574	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	19073	19079	19073	19079	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	19304	19309	19304	19309	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	22903	22908	22903	22908	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-2681-5p	2581	2587	2581	2587	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	2981	2987	2981	2987	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	3695	3702	3695	3702	8mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	5565	5570	5565	5570	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	9926	9933	9926	9933	8mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	10271	10276	10271	10276	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	11786	11792	11786	11792	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	17581	17587	17581	17587	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	18568	18574	18568	18574	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	19073	19079	19073	19079	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	19304	19309	19304	19309	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	22903	22908	22903	22908	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-2681-5p	2581	2587	2581	2587	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	2981	2987	2981	2987	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	3695	3702	3695	3702	8mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	5565	5570	5565	5570	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-2681-5p	9926	9933	9926	9933	8mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	10703	10708	10703	10708	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	12765	12770	12765	12770	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	1280	1285	1280	1285	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	13045	13050	13045	13050	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	13116	13121	13116	13121	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	13215	13221	13215	13221	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	13303	13308	13303	13308	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	14291	14297	14291	14297	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	14580	14587	14580	14587	8mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	15286	15291	15286	15291	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	15863	15869	15863	15869	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	16818	16824	16818	16824	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	18073	18078	18073	18078	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	18256	18262	18256	18262	7mer-1a	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	19099	19104	19099	19104	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	19161	19167	19161	19167	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	19962	19968	19962	19968	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	20715	20720	20715	20720	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-154-3p	22368	22373	22368	22373	6mer	x	0	78	S	S	Spike protein	Spike protein
NL63	miR-154-3p	25262	25268	25262	25268	7mer-1a	x	0	78	E	E	Envelope protein	Envelope protein
NL63	miR-154-3p	3203	3208	3203	3208	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	3221	3226	3221	3226	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	3241	3246	3241	3246	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	5804	5809	5804	5809	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	5828	5833	5828	5833	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	6244	6249	6244	6249	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	7784	7789	7784	7789	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	8203	8209	8203	8209	7mer-m8	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-154-3p	9260	9265	9260	9265	6mer	x	0	78	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11732	11739	11732	11739	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11780	11786	11780	11786	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11852	11858	11852	11858	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	15088	15094	15088	15094	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	18576	18581	18576	18581	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	19025	19031	19025	19031	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	26078	26084	26078	26084	7mer-m8	x	0	77	M	M	Membrane protein	Membrane protein
NL63	miR-6865-3p	3212	3218	3212	3218	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	5472	5478	5472	5478	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	7665	7670	7665	7670	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11732	11739	11732	11739	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11780	11786	11780	11786	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	11852	11858	11852	11858	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	15088	15094	15088	15094	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	18576	18581	18576	18581	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	19025	19031	19025	19031	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	26078	26084	26078	26084	7mer-m8	x	0	77	M	M	Membrane protein	Membrane protein
NL63	miR-6865-3p	3212	3218	3212	3218	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	5472	5478	5472	5478	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6865-3p	7665	7670	7665	7670	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	10466	10471	10466	10471	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	12044	12050	12044	12050	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	13759	13764	13759	13764	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	17215	17220	17215	17220	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	19135	19141	19135	19141	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	19435	19440	19435	19440	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	20138	20144	20138	20144	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	20209	20215	20209	20215	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	21220	21226	21220	21226	7mer-1a	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-6507-3p	25743	25748	25743	25748	6mer	x	0	77	M	M	Membrane protein	Membrane protein
NL63	miR-6507-3p	2737	2742	2737	2742	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	4133	4138	4133	4138	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	45	50	45	50	6mer	x	0	77				
NL63	miR-6507-3p	4960	4966	4960	4966	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	583	589	583	589	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	6506	6512	6506	6512	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7004	7009	7004	7009	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7528	7535	7528	7535	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7594	7599	7594	7599	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	8048	8053	8048	8053	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	10466	10471	10466	10471	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	12044	12050	12044	12050	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	13759	13764	13759	13764	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	17215	17220	17215	17220	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	19135	19141	19135	19141	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	19435	19440	19435	19440	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	20138	20144	20138	20144	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	20209	20215	20209	20215	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	21220	21226	21220	21226	7mer-1a	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-6507-3p	25743	25748	25743	25748	6mer	x	0	77	M	M	Membrane protein	Membrane protein
NL63	miR-6507-3p	2737	2742	2737	2742	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	4133	4138	4133	4138	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	45	50	45	50	6mer	x	0	77				
NL63	miR-6507-3p	4960	4966	4960	4966	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	583	589	583	589	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	6506	6512	6506	6512	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7004	7009	7004	7009	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7528	7535	7528	7535	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	7594	7599	7594	7599	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-6507-3p	8048	8053	8048	8053	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	14173	14179	14173	14179	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	14258	14263	14258	14263	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	15774	15780	15774	15780	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	16239	16246	16239	16246	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	18017	18022	18017	18022	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	22353	22360	22353	22360	8mer-1a	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-5002-5p	22805	22810	22805	22810	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-5002-5p	9591	9597	9591	9597	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	14173	14179	14173	14179	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	14258	14263	14258	14263	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	15774	15780	15774	15780	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	16239	16246	16239	16246	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	18017	18022	18017	18022	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-5002-5p	22353	22360	22353	22360	8mer-1a	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-5002-5p	22805	22810	22805	22810	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-5002-5p	9591	9597	9591	9597	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10362	10367	10362	10367	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10553	10559	10553	10559	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10661	10666	10661	10666	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10825	10831	10825	10831	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	11768	11774	11768	11774	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	11933	11938	11933	11938	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	12129	12135	12129	12135	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	12233	12238	12233	12238	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	13939	13944	13939	13944	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	14755	14760	14755	14760	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	15381	15387	15381	15387	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	158	163	158	163	6mer	x	0	77				
NL63	miR-4666a-3p	17949	17956	17949	17956	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	18421	18426	18421	18426	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	19235	19241	19235	19241	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	22257	22262	22257	22262	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-4666a-3p	24394	24399	24394	24399	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-4666a-3p	25121	25127	25121	25127	7mer-1a	x	0	77	P3	P3	protein 3	protein 3
NL63	miR-4666a-3p	3772	3777	3772	3777	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	5335	5341	5335	5341	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	7450	7455	7450	7455	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	8651	8656	8651	8656	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	9725	9730	9725	9730	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10362	10367	10362	10367	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10553	10559	10553	10559	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10661	10666	10661	10666	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	10825	10831	10825	10831	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	11768	11774	11768	11774	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	11933	11938	11933	11938	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	12129	12135	12129	12135	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	12233	12238	12233	12238	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	13939	13944	13939	13944	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	14755	14760	14755	14760	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	15381	15387	15381	15387	7mer-m8	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	158	163	158	163	6mer	x	0	77				
NL63	miR-4666a-3p	17949	17956	17949	17956	8mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	18421	18426	18421	18426	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	19235	19241	19235	19241	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	22257	22262	22257	22262	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-4666a-3p	24394	24399	24394	24399	6mer	x	0	77	S	S	Spike protein	Spike protein
NL63	miR-4666a-3p	25121	25127	25121	25127	7mer-1a	x	0	77	P3	P3	protein 3	protein 3
NL63	miR-4666a-3p	3772	3777	3772	3777	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	5335	5341	5335	5341	7mer-1a	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	7450	7455	7450	7455	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	8651	8656	8651	8656	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-4666a-3p	9725	9730	9725	9730	6mer	x	0	77	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
